month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202608,40045,"ellis, ok",148000.0,0.0628,-0.0692,13,-0.1333,-0.1875,118.0,0.2967,0.1238,8,3.0,1.0,0,,,0.0,0.0,0.0,0.0,-1.0,,0.0,-0.0909,0.0,5.0,1.0,0.25,73.0,-0.1026,-0.087,1841.0,0.1606,0.0988,157135.0,0.0866,-0.1811,18,0.0286,-0.0526,0.3846,0.2179,0.1346,1.0
202608,40109,"oklahoma, ok",300000.0,-0.026,-0.0323,3195,0.0055,0.1132,55.0,0.0577,0.1702,1140,-0.0579,-0.1066,64,1.0,0.6,0.0113,0.0056,0.004,1300.0,-0.096,0.0621,0.2352,-0.0195,0.0058,1188.0,-0.0473,-0.0979,168.0,-0.0034,-0.001,1844.0,-0.0032,-0.0233,412503.0,-0.0036,-0.0488,4395,-0.0064,0.0552,0.3718,-0.0206,-0.0871,0.0
202608,40095,"marshall, ok",399500.0,0.0019,-0.1122,159,0.0063,0.4587,97.0,0.1086,0.2278,20,-0.4444,-0.2857,0,,,0.0,0.0,0.0,32.0,-0.1579,0.6,0.1524,-0.0293,0.0435,19.0,-0.1739,-0.0952,217.0,-0.0057,-0.0404,1805.0,-0.0062,-0.0807,575879.0,0.0249,-0.1455,178,-0.0166,0.3588,0.1195,-0.0261,-0.0732,1.0
202608,40009,"beckham, ok",169000.0,-0.0007,-0.1508,103,-0.0636,-0.259,90.0,0.0783,-0.0376,20,0.0,-0.375,0,,,0.0,0.0,0.0,24.0,0.0,-0.25,0.1591,0.0165,-0.0191,37.0,0.1385,0.85,110.0,0.0042,-0.0339,1634.0,-0.0227,-0.0383,204514.0,-0.0083,-0.1195,140,-0.0175,-0.1195,0.3592,0.0638,0.2153,1.0
202608,40117,"pawnee, ok",242000.0,0.0632,0.6005,53,-0.1092,-0.0364,77.0,0.0694,0.2623,8,-0.5556,-0.3333,0,,,0.0,0.0,0.0,16.0,1.0,0.0,0.2025,0.1098,0.0165,23.0,0.0952,0.0952,127.0,-0.0043,0.1202,1743.0,-0.0252,0.0667,315988.0,-0.0491,0.234,76,-0.0559,0.0133,0.434,0.081,0.0521,1.0
202608,40071,"kay, ok",189900.0,0.0129,0.226,124,-0.0313,0.069,67.0,0.1552,0.2762,40,-0.1304,-0.1667,0,,,0.0,0.0,0.0,32.0,0.0667,-0.2,0.1255,-0.0014,-0.0358,60.0,0.0169,-0.1781,104.0,0.0418,0.1321,1793.0,0.0219,0.1277,217095.0,0.0221,0.0857,183,-0.0214,-0.0317,0.4839,0.0229,-0.1454,0.0
202608,40111,"okmulgee, ok",155500.0,0.0019,0.0367,108,0.0854,-0.136,59.0,0.0308,-0.2733,20,-0.4737,-0.5833,0,,,0.0,0.0,0.0,36.0,0.0,0.0,0.2384,0.0377,0.0748,37.0,-0.0633,-0.1778,105.0,-0.015,0.1447,1510.0,0.0097,0.0033,198394.0,0.0388,0.0603,143,0.0325,-0.1488,0.3426,-0.0544,-0.0174,0.0
202608,40105,"nowata, ok",142500.0,-0.2528,-0.1364,28,0.1429,0.2727,57.0,0.2737,-0.2245,4,-0.6,-0.6667,0,,,0.0,0.0,0.0,12.0,-0.1429,0.5,0.2182,-0.1792,0.0515,12.0,0.4118,0.0909,101.0,-0.0155,-0.0463,1570.0,-0.1973,0.1664,235745.0,-0.1046,-0.0008,40,0.2308,0.1765,0.4286,0.0816,-0.0714,1.0
202608,40019,"carter, ok",256250.0,0.0554,0.0281,247,-0.0426,0.1435,87.0,0.0205,0.3385,52,-0.1875,-0.2353,0,,,0.0,0.0,0.0,68.0,-0.1707,0.0625,0.1932,-0.0136,-0.0031,62.0,-0.1678,0.0164,138.0,0.0042,0.0119,1824.0,0.008,-0.0003,333341.0,-0.0116,-0.0005,308,-0.0737,0.1282,0.251,-0.0377,-0.0314,0.0
202608,40135,"sequoyah, ok",239000.0,-0.0223,0.0391,195,0.0236,0.108,76.0,-0.0288,-0.0256,68,1.0,0.5455,0,,,0.0,0.0,0.0,48.0,-0.1724,0.2,0.1727,-0.0666,0.006,14.0,-0.1765,0.0769,144.0,-0.0263,0.0105,1728.0,0.0473,0.08,408771.0,-0.0297,-0.0738,210,0.0096,0.1111,0.0718,-0.0174,-0.0021,0.0
