month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202507,10001,"kent, de",401750.0,-0.0043,-0.0493,518,0.0127,0.2902,44.0,0.2055,-0.12,214,-0.2411,0.1758,14,-0.125,-0.3636,0.0118,-0.0032,-0.0135,194.0,0.043,0.3472,0.1919,0.0184,0.034,288.0,0.0,-0.012,202.0,-0.0129,-0.0042,1957.0,-0.0076,-0.0289,421942.0,-0.0119,-0.0598,808,0.0012,0.1634,0.556,-0.0071,-0.17,0.0
202507,10005,"sussex, de",550000.0,-0.0161,-0.0265,1736,-0.0283,0.2282,70.0,0.112,0.1032,574,0.0709,0.0954,40,0.3333,0.4286,0.012,0.0024,0.002,534.0,-0.0949,0.4833,0.1733,-0.0157,0.0461,787.0,-0.0278,-0.1197,258.0,-0.0048,0.0026,2174.0,0.0014,-0.0152,712921.0,-0.0061,-0.0191,2522,-0.0302,0.0999,0.4533,0.0002,-0.1791,0.0
202506,10001,"kent, de",403500.0,-0.0049,-0.0459,512,0.1071,0.2982,37.0,-0.0395,-0.2234,282,0.175,0.2155,16,-0.2,-0.3333,0.015,-0.0037,-0.0101,186.0,0.2237,0.5,0.1735,0.0233,0.0413,288.0,-0.0828,-0.1138,205.0,-0.0121,0.004,1972.0,0.002,-0.0257,427007.0,-0.0218,-0.0453,807,0.0413,0.1224,0.563,-0.1166,-0.2618,0.0
202506,10005,"sussex, de",559000.0,0.0,-0.0213,1787,-0.0014,0.2825,63.0,0.0965,0.0965,536,-0.1879,0.0,30,-0.625,-0.0625,0.0095,-0.0147,-0.0017,590.0,0.0172,0.3409,0.189,0.0135,0.0355,810.0,-0.0884,-0.1314,260.0,-0.0028,0.0055,2171.0,-0.0021,-0.0223,717328.0,0.0015,-0.0232,2601,-0.0282,0.1204,0.4531,-0.0432,-0.2159,0.0
202506,10003,"new castle, de",424925.0,-0.0002,-0.0232,744,0.0305,0.3145,36.0,0.1803,0.125,588,-0.0134,0.05,38,-0.1364,-0.4722,0.0181,-0.0043,-0.0179,300.0,0.0,0.3889,0.1401,-0.005,0.0299,773.0,-0.0115,-0.0457,212.0,0.0064,0.0094,1975.0,0.0,-0.0247,556057.0,0.0041,-0.0799,1515,0.0013,0.101,1.039,-0.0441,-0.3921,0.0
202505,10001,"kent, de",405500.0,-0.0165,-0.0457,462,0.0732,0.2851,38.0,-0.1508,-0.0732,240,-0.0083,0.0714,20,-0.2308,-0.375,0.0187,-0.0075,-0.0164,152.0,-0.1059,0.1176,0.1502,-0.0221,-0.0015,314.0,0.0032,-0.0872,207.0,0.0029,0.0314,1968.0,0.0025,-0.0474,436501.0,0.0008,-0.0162,775,0.0417,0.1016,0.6797,-0.0474,-0.2772,0.0
202505,10003,"new castle, de",425000.0,0.0341,-0.0427,722,0.03,0.3687,31.0,0.0517,0.1091,596,-0.0132,0.0347,44,-0.2903,-0.1538,0.0224,-0.0079,-0.0043,300.0,0.3043,0.5957,0.1451,0.0339,0.0489,782.0,0.0351,-0.0369,211.0,-0.0168,-0.0029,1975.0,0.0595,-0.06,553770.0,0.0284,-0.1194,1513,0.0492,0.1359,1.0831,0.0054,-0.4562,0.0
202505,10005,"sussex, de",559000.0,0.0165,-0.0235,1789,0.0314,0.3376,57.0,0.1753,0.0654,660,-0.049,0.0714,80,0.3793,1.0,0.0242,0.0068,0.0106,580.0,0.1417,0.4286,0.1755,0.0201,0.0349,888.0,-0.0252,-0.0573,260.0,0.0021,0.0049,2175.0,0.0172,-0.0227,716266.0,0.0126,-0.0288,2676,0.0108,0.1703,0.4964,-0.0289,-0.2079,0.0
202504,10003,"new castle, de",410973.0,0.054,-0.0857,701,0.0557,0.4176,29.0,-0.1471,-0.0333,604,0.0786,0.0824,62,0.55,0.3478,0.0302,0.0095,0.0053,230.0,0.0455,0.4375,0.1113,-0.0006,0.0194,756.0,0.1973,0.0508,214.0,-0.0055,0.0165,1864.0,0.0356,-0.0863,538475.0,0.014,-0.1524,1442,0.1135,0.1714,1.0777,0.1274,-0.3762,0.0
202504,10001,"kent, de",412295.0,0.031,-0.0314,431,0.0106,0.2213,45.0,-0.2415,0.0287,242,0.2872,0.1101,26,0.3,0.0833,0.0262,0.0023,0.0002,170.0,0.1486,0.5741,0.1723,0.0071,0.0499,313.0,0.1465,-0.0413,207.0,0.005,0.0272,1963.0,-0.0081,-0.0587,436160.0,-0.0077,-0.0261,744,0.0659,0.0893,0.7271,0.0862,-0.1992,0.0
202504,10005,"sussex, de",549943.0,0.0001,-0.0251,1735,0.1426,0.369,49.0,-0.0673,-0.0673,694,0.0266,0.1763,58,0.2083,-0.1714,0.0174,0.0006,-0.0076,508.0,0.2828,0.5583,0.1554,0.0208,0.0365,911.0,0.068,-0.0162,260.0,0.0011,-0.0028,2138.0,-0.0022,-0.0281,707365.0,0.0056,-0.0343,2648,0.1176,0.2117,0.5252,-0.0367,-0.2056,0.0
202503,10001,"kent, de",399900.0,-0.0002,-0.0479,426,-0.0285,0.2,59.0,-0.0853,0.1569,188,0.033,-0.0408,20,0.4286,-0.5,0.0239,0.0066,-0.0262,148.0,0.2131,0.3214,0.1652,0.0223,0.0414,273.0,0.1328,-0.0387,205.0,-0.0037,0.0383,1979.0,-0.012,-0.0545,439564.0,0.0168,-0.0047,698,0.0364,0.1009,0.6408,0.0912,-0.1592,0.0
202503,10003,"new castle, de",389900.0,0.003,-0.0714,664,0.0399,0.3833,34.0,-0.2444,-0.0286,560,0.2844,0.1111,40,0.1111,-0.6296,0.0207,-0.0009,-0.0416,220.0,0.1,0.3415,0.1119,-0.0072,0.0107,631.0,0.0768,0.0244,215.0,0.0131,0.0375,1800.0,-0.0204,-0.1111,531055.0,0.0015,0.0524,1295,0.0589,0.1794,0.9503,0.0325,-0.333,0.0
202503,10005,"sussex, de",549900.0,0.0181,-0.0002,1518,0.1141,0.2897,52.0,-0.3113,-0.0189,676,0.2028,0.3101,48,-0.2727,-0.2,0.0168,-0.0074,-0.0075,396.0,0.4667,0.1647,0.1346,0.034,0.009,853.0,0.0777,-0.0218,259.0,0.005,-0.0082,2143.0,0.0142,-0.012,703392.0,0.029,-0.0314,2369,0.1011,0.1417,0.5619,-0.019,-0.1789,0.0
202502,10005,"sussex, de",540150.0,0.0013,0.0012,1363,0.0616,0.2386,76.0,-0.1065,0.0203,562,0.3707,0.2217,66,2.0,0.0313,0.0242,0.0151,-0.0012,270.0,0.2617,-0.0146,0.1006,0.011,-0.0091,792.0,0.0947,0.0631,258.0,0.0023,0.0075,2113.0,-0.0065,-0.0055,683600.0,0.0172,-0.029,2152,0.0648,0.1712,0.5809,0.0176,-0.0959,0.0
202502,10003,"new castle, de",388750.0,-0.0448,-0.0726,639,0.0063,0.3344,45.0,-0.1964,0.0976,436,0.3374,0.0583,36,-0.1,-0.3333,0.0216,-0.0055,-0.0157,200.0,0.1628,0.1236,0.119,0.003,0.0002,586.0,0.1098,0.0626,213.0,0.0025,0.0259,1838.0,-0.0089,-0.1037,530272.0,-0.0172,0.0675,1223,0.0584,0.1788,0.9178,0.0856,-0.2348,0.0
202502,10001,"kent, de",399975.0,-0.0062,-0.0403,439,-0.0467,0.2097,65.0,-0.0039,0.0157,182,0.2466,-0.0808,14,0.0,-0.125,0.0173,0.0003,-0.0029,122.0,0.1091,0.1731,0.1429,0.0122,0.0147,241.0,0.1235,0.0234,206.0,-0.0095,0.054,2003.0,0.0051,-0.0352,432321.0,-0.0015,-0.0099,674,0.003,0.1263,0.5496,0.0833,-0.1001,0.0
