month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202605,33005,"cheshire, nh",529000.0,0.0788,0.058,136,0.3465,0.1429,37.0,-0.1913,0.0,112,0.5135,0.037,4,,,0.0111,0.0111,0.0111,52.0,0.8571,0.0833,0.1477,0.0402,-0.0028,99.0,0.1,0.0645,267.0,-0.0296,0.0643,1956.0,0.0744,-0.0273,695399.0,0.0015,0.2054,238,0.2461,0.0868,0.7279,-0.1631,-0.0536,0.0
202605,33011,"hillsborough, nh",585000.0,0.0174,-0.0234,458,0.2197,0.1036,30.0,0.25,0.25,548,0.0224,0.0703,16,-0.1111,0.0,0.009,-0.0035,-0.0026,124.0,0.4091,-0.1143,0.0833,0.0222,-0.0067,632.0,0.2653,0.1166,300.0,-0.0151,0.0227,1992.0,0.0268,-0.0262,718304.0,0.0252,-0.0252,1101,0.259,0.0988,1.3799,0.0497,0.0161,0.0
202605,33001,"belknap, nh",684000.0,0.0286,-0.0158,339,0.3426,0.4364,38.0,-0.1314,0.0556,180,0.2162,0.4063,4,,,0.0058,0.0058,0.0058,104.0,0.5758,0.1304,0.1651,0.0276,-0.0085,137.0,0.3632,0.1913,350.0,0.0082,-0.0612,1957.0,-0.002,0.0903,1041777.0,-0.0469,0.0368,478,0.356,0.3657,0.4041,0.0061,-0.0832,0.0
202604,33017,"strafford, nh",594000.0,0.0251,0.0313,141,0.2489,0.3775,27.0,-0.4078,0.06,144,0.4118,0.1613,2,-0.6667,,0.0047,-0.0117,0.0047,28.0,0.0,0.75,0.0675,-0.0139,0.0238,157.0,0.1382,-0.0767,336.0,0.0282,0.0581,1844.0,0.0079,-0.0039,761418.0,0.0953,-0.0366,298,0.204,0.0836,1.1139,-0.1083,-0.5479,0.0
202604,33009,"grafton, nh",462450.0,0.0289,-0.0264,343,0.1322,0.3379,52.0,-0.1746,-0.0631,146,-0.0395,-0.131,0,-1.0,,0.0,-0.0064,0.0,56.0,0.2174,-0.0345,0.0898,0.0114,-0.0146,151.0,0.2531,-0.065,293.0,0.0234,-0.0208,1658.0,0.0015,-0.0104,621962.0,-0.0138,-0.0532,494,0.1667,0.1906,0.4409,0.0425,-0.19,0.0
202604,33007,"coos, nh",295000.0,-0.0034,-0.1547,137,0.0263,-0.0319,101.0,-0.2036,0.1923,38,0.2667,-0.4063,0,,,0.0,0.0,0.0,28.0,-0.1765,-0.0667,0.1224,-0.029,0.0075,57.0,-0.0259,0.13,175.0,0.0047,-0.067,1599.0,-0.0017,-0.1364,368429.0,-0.0109,-0.1129,192,0.0,0.0079,0.4139,-0.0222,0.0593,1.0
202604,33001,"belknap, nh",664975.0,-0.0238,0.0431,253,0.2817,0.3575,44.0,-0.1706,0.2411,148,0.4231,-0.0976,0,-1.0,-1.0,0.0,-0.0053,-0.0094,66.0,0.5,0.5714,0.1375,0.0216,0.0551,101.0,0.005,-0.1261,347.0,0.0085,-0.0372,1961.0,-0.0063,0.1123,1093073.0,0.0088,0.1339,353,0.1929,0.1711,0.398,-0.1096,-0.2203,0.0
202604,33019,"sullivan, nh",499225.0,0.0183,0.0325,59,0.2188,-0.041,40.0,-0.233,0.0533,62,1.2143,0.55,0,,,0.0,0.0,0.0,18.0,3.5,0.2857,0.1035,0.0695,0.0077,56.0,0.1935,-0.075,270.0,0.0145,0.1043,1944.0,0.0565,-0.0415,685512.0,0.1461,-0.0929,115,0.199,-0.0458,0.9487,-0.02,-0.0349,0.0
202604,33011,"hillsborough, nh",575000.0,0.0474,-0.0166,376,0.2838,0.2271,24.0,-0.3043,0.0213,536,0.5141,0.2182,18,1.25,0.0,0.0125,0.0051,-0.0016,88.0,0.1579,-0.0435,0.0612,-0.0109,-0.0122,500.0,0.1781,0.0684,304.0,0.0023,0.0197,1940.0,0.0104,-0.0429,700664.0,0.0186,-0.0213,875,0.23,0.1306,1.3302,-0.1193,-0.1976,0.0
202604,33005,"cheshire, nh",490375.0,-0.028,0.009,101,0.0688,0.01,46.0,-0.1938,0.1438,74,0.0882,-0.1957,0,,,0.0,0.0,0.0,28.0,0.0769,-0.1765,0.1075,-0.0108,-0.0122,90.0,0.3139,0.0,275.0,0.057,0.0454,1821.0,-0.032,-0.0301,694329.0,-0.0523,0.211,191,0.1682,-0.0026,0.8911,0.1662,-0.0089,0.0
202604,33003,"carroll, nh",642250.0,-0.0156,0.0402,201,0.265,-0.0866,38.0,-0.4967,-0.1564,132,0.5714,-0.0571,0,,,0.0,0.0,0.0,48.0,0.8462,-0.2,0.1129,0.0352,-0.0156,100.0,0.0152,-0.0826,354.0,0.037,0.0723,1764.0,-0.0414,-0.0444,906959.0,-0.0734,-0.1491,301,0.1536,-0.0838,0.4988,-0.1227,0.0022,0.0
202604,33015,"rockingham, nh",699900.0,-0.0107,0.0,499,0.2382,0.1015,25.0,-0.4845,-0.3197,554,0.4427,0.2648,12,1.0,-0.25,0.0071,0.0018,-0.0039,112.0,0.8667,0.098,0.0693,0.0156,-0.0065,542.0,0.2982,0.014,380.0,-0.0312,-0.0299,1919.0,0.0101,-0.0027,971095.0,0.0309,-0.0073,1040,0.2691,0.0553,1.0862,0.0502,-0.0937,0.0
202604,33013,"merrimack, nh",573100.0,0.0763,0.0663,198,0.2036,0.4093,30.0,-0.2982,0.0,208,0.284,0.2235,4,0.0,1.0,0.0067,-0.0016,0.0034,48.0,0.2632,0.2,0.0837,0.0077,0.0018,188.0,0.1677,0.0805,280.0,0.011,0.0049,2069.0,0.0288,0.0707,671085.0,0.0349,0.0378,386,0.1804,0.2273,0.9495,-0.0292,-0.2889,0.0
202603,33015,"rockingham, nh",707496.0,0.0108,0.0141,403,0.0177,0.0126,49.0,-0.2841,0.0778,384,0.6,0.2152,6,0.5,-0.625,0.0053,0.0014,-0.0084,60.0,-0.0323,0.0,0.0537,-0.0093,0.0044,418.0,0.0802,-0.0639,392.0,-0.0072,0.005,1900.0,0.0085,0.0016,941977.0,0.0242,-0.0399,820,0.0581,-0.0325,1.036,0.06,-0.0846,0.0
202603,33013,"merrimack, nh",532488.0,0.0001,-0.0138,165,0.0478,0.406,43.0,-0.2629,0.1554,162,0.62,0.2656,4,0.0,0.0,0.0084,-0.0024,-0.0011,38.0,0.5833,0.9,0.0761,0.0149,0.0288,161.0,0.1752,0.0,277.0,-0.0029,-0.0267,2011.0,0.0237,0.0526,648465.0,-0.0121,-0.0038,327,0.1141,0.1934,0.9787,0.1061,-0.3973,0.0
202603,33003,"carroll, nh",652450.0,0.0203,0.0786,159,-0.0063,-0.0891,75.0,-0.1667,0.3393,84,0.4483,0.0,0,,,0.0,0.0,0.0,26.0,-0.1333,-0.35,0.0776,-0.014,-0.0407,99.0,-0.0922,0.0051,342.0,0.007,0.0616,1840.0,0.0341,-0.0138,978855.0,0.0222,-0.106,261,-0.0243,-0.0352,0.6215,-0.0588,0.0582,0.0
202603,33011,"hillsborough, nh",549000.0,-0.0018,-0.0282,293,0.0503,0.0914,35.0,-0.0417,0.1695,354,0.2643,-0.038,8,-0.2,0.0,0.0074,-0.0038,-0.0008,76.0,0.3103,0.1176,0.0721,0.0128,0.0029,424.0,0.0942,0.2184,304.0,-0.0032,0.0183,1920.0,-0.0052,-0.05,687843.0,-0.01,-0.0148,711,0.0636,0.1505,1.4496,0.0582,0.1511,0.0
202603,33019,"sullivan, nh",490250.0,-0.0025,0.1617,48,-0.0588,-0.2258,52.0,-0.2482,-0.0096,28,-0.1765,-0.3,0,,,0.0,0.0,0.0,4.0,-0.7143,-0.75,0.034,-0.0829,-0.0647,47.0,0.1625,-0.07,266.0,0.0772,0.1906,1840.0,-0.0318,-0.0142,598148.0,-0.0394,-0.0118,96,0.0611,-0.1696,0.9688,0.1844,0.1623,0.0
202603,33005,"cheshire, nh",504500.0,-0.0822,-0.0156,95,0.1386,0.125,57.0,-0.3363,-0.0044,68,0.7,0.1333,0,,,0.0,0.0,0.0,26.0,2.25,0.0833,0.1183,0.0776,0.017,69.0,-0.1046,-0.1747,260.0,-0.0003,0.02,1881.0,-0.0726,-0.0303,732638.0,-0.0705,0.259,164,0.0219,-0.021,0.7249,-0.1968,-0.2632,0.0
202603,33001,"belknap, nh",681175.0,0.0266,0.0899,197,0.0563,0.3681,53.0,-0.2967,0.0657,104,0.3684,0.2381,2,0.0,,0.0053,0.0003,0.0053,44.0,0.5714,0.5714,0.1159,0.0336,0.0315,100.0,0.1834,-0.0196,344.0,0.0686,-0.0818,1974.0,-0.008,0.1629,1083548.0,0.0501,0.2134,296,0.0765,0.1964,0.5076,0.0545,-0.2007,0.0
202603,33017,"strafford, nh",579450.0,0.1419,-0.0008,113,0.0714,0.2363,45.0,-0.208,-0.0677,102,0.6452,-0.0893,6,-0.25,0.5,0.0164,-0.0099,0.0048,28.0,0.2727,0.4,0.0814,0.0142,0.0199,138.0,-0.0214,-0.0317,327.0,-0.0032,0.002,1829.0,0.1018,-0.0151,695160.0,0.0869,-0.0846,248,0.0061,0.0808,1.2222,-0.1159,-0.3382,0.0
202603,33007,"coos, nh",296000.0,0.0,-0.159,133,-0.1104,0.0231,127.0,0.0542,0.2282,30,0.3636,-0.3182,0,,,0.0,0.0,0.0,34.0,1.8333,0.4167,0.1513,0.0979,0.0432,58.0,0.2083,0.3182,175.0,-0.03,-0.0266,1602.0,0.008,-0.1403,372486.0,-0.006,-0.1088,192,-0.0377,0.1006,0.4361,0.115,0.0976,1.0
