month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202608,47057,"grainger, tn",450000.0,-0.062,-0.0814,96,0.1034,0.1852,90.0,0.0778,0.2676,28,0.75,0.75,0,,,0.0,0.0,0.0,32.0,-0.0588,-0.2727,0.1986,-0.0437,-0.1807,27.0,-0.1,0.2857,233.0,-0.0205,0.059,1870.0,-0.0235,-0.043,551880.0,-0.0361,0.0132,123,0.0513,0.2178,0.2813,-0.0636,0.022,1.0
202608,47007,"bledsoe, tn",369000.0,-0.0081,0.0279,67,0.1652,0.0806,64.0,-0.0797,-0.0662,12,-0.1429,-0.4,0,,,0.0,0.0,0.0,24.0,-0.2,0.2,0.202,-0.0947,0.0185,22.0,-0.1538,-0.12,214.0,-0.0326,-0.0204,1588.0,-0.0528,-0.0944,442777.0,-0.0269,-0.0895,87,0.0419,0.0116,0.3284,-0.1238,-0.0749,0.0
202608,47113,"madison, tn",310000.0,-0.0158,-0.0309,403,0.0203,0.1614,65.0,-0.0747,0.0156,120,-0.0476,0.0,4,,,0.0063,0.0063,0.0063,144.0,0.0746,0.0588,0.2254,0.0183,0.0074,117.0,-0.1,-0.1136,162.0,0.0001,-0.0078,1908.0,-0.031,-0.0792,366103.0,-0.0184,-0.132,518,-0.0019,0.0792,0.2903,-0.0388,-0.0901,0.0
202608,47037,"davidson, tn",533117.0,-0.0035,-0.0307,4599,0.0087,0.1047,67.0,0.0388,0.0308,1472,-0.0277,0.0425,36,-0.55,-0.3571,0.0049,-0.0059,-0.0034,1708.0,0.0556,0.0865,0.2346,0.0147,0.0034,1223.0,-0.0359,0.0041,302.0,-0.0094,-0.0215,1878.0,-0.0011,-0.0147,874795.0,0.0,0.0177,5808,-0.001,0.0824,0.2659,-0.0123,-0.0267,0.0
202608,47175,"van buren, tn",492450.0,-0.0249,0.4561,59,0.1569,0.0727,89.0,0.1749,0.0056,16,0.6,0.3333,0,,,0.0,0.0,0.0,12.0,-0.3333,0.5,0.1519,-0.1139,0.009,9.0,0.3846,0.2857,264.0,-0.0543,0.1765,2111.0,0.0293,0.3239,673936.0,-0.0173,0.3895,69,0.1897,0.1129,0.1525,0.0251,0.0253,0.0
202608,47033,"crockett, tn",246400.0,-0.014,-0.1647,36,0.125,-0.0769,58.0,-0.3236,0.2889,12,0.5,0.0,0,,,0.0,0.0,0.0,8.0,-0.2,-0.5,0.1429,-0.0489,-0.133,14.0,-0.0667,0.1667,153.0,-0.0062,0.0379,1720.0,0.0611,0.0171,298962.0,-0.0376,-0.1332,49,0.0769,-0.02,0.3889,-0.0799,0.0812,1.0
202608,47089,"jefferson, tn",580000.0,-0.0189,0.1182,301,0.0451,0.0379,72.0,0.0,0.0746,100,0.0204,0.3889,4,,,0.0077,0.0077,0.0077,140.0,0.25,-0.125,0.2857,0.0467,-0.0442,92.0,-0.0316,-0.2269,266.0,0.0106,0.0683,2162.0,-0.0268,0.05,751553.0,0.0066,0.1663,398,0.0446,-0.0221,0.3056,-0.0242,-0.1047,0.0
202608,47085,"humphreys, tn",324950.0,-0.0675,-0.0896,94,0.033,0.119,72.0,0.2203,0.0511,32,0.6,-0.1111,0,,,0.0,0.0,0.0,24.0,-0.0769,0.0,0.1935,0.0151,0.0044,21.0,-0.16,-0.16,207.0,0.0038,0.1036,1566.0,-0.0005,-0.2067,423788.0,-0.0242,0.051,112,-0.0345,0.037,0.2234,-0.0513,-0.0742,0.0
202608,47071,"hardin, tn",344000.0,-0.0118,0.0125,266,0.0095,0.0472,100.0,0.084,0.0101,56,0.037,0.0769,0,,,0.0,0.0,0.0,80.0,0.2121,0.0526,0.2154,0.0359,0.006,53.0,0.2771,0.0816,192.0,-0.0176,-0.0021,1797.0,0.0,0.0059,500414.0,-0.0204,-0.0033,316,0.0276,0.0604,0.1992,0.0418,0.0063,0.0
202608,47163,"sullivan, tn",349900.0,0.01,0.0417,554,0.0156,0.0259,57.0,0.0857,0.1176,260,0.0833,0.1818,0,-1.0,,0.0,-0.0037,0.0,296.0,0.0571,-0.0133,0.2816,0.0183,0.0012,274.0,-0.0284,-0.0036,181.0,-0.0034,0.0192,1930.0,-0.0035,-0.0046,460849.0,0.0361,0.0884,822,-0.0018,0.0098,0.4946,-0.0224,-0.0147,0.0
202608,47145,"roane, tn",420000.0,0.0128,-0.0661,224,0.1062,0.0,52.0,-0.2046,-0.1271,104,0.1556,0.3684,4,,,0.0085,0.0085,0.0085,108.0,0.35,-0.069,0.2535,0.0597,-0.0384,102.0,0.0,-0.0467,202.0,0.0125,-0.0693,2110.0,0.004,0.0045,610086.0,0.0838,0.0126,326,0.0759,-0.0061,0.4554,-0.0483,-0.0223,0.0
