month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202608,28101,"newton, ms",144700.0,-0.0504,-0.0899,26,-0.0877,0.0833,72.0,-0.0495,-0.0137,4,-0.5,0.0,0,,,0.0,0.0,0.0,4.0,-0.3333,-0.5,0.093,-0.0356,-0.0772,9.0,-0.1429,0.8,88.0,-0.0274,0.1209,1824.0,-0.0421,-0.1372,233777.0,0.009,-0.0182,35,-0.0909,0.2069,0.3462,-0.0223,0.1378,0.0
202608,28111,"perry, ms",198000.0,0.0357,-0.1833,10,0.0,-0.0909,54.0,-0.2074,-0.1955,4,0.0,0.0,0,,,0.0,0.0,0.0,4.0,,0.0,0.2222,0.2222,0.0117,3.0,2.0,-0.25,131.0,0.0839,0.1213,1610.0,-0.0514,-0.2236,250850.0,0.165,-0.3163,13,0.1818,-0.1333,0.3,0.2,-0.0636,1.0
202608,28041,"greene, ms",280000.0,0.1679,0.3333,9,0.0588,-0.4,101.0,0.1136,1.3372,4,1.0,-0.5,0,,,0.0,0.0,0.0,0.0,-1.0,,0.0,-0.325,0.0,2.0,-0.3333,-0.6667,150.0,0.3094,0.2858,2004.0,-0.0118,0.0261,287480.0,0.0303,-0.3715,11,0.0,-0.45,0.2222,-0.1307,-0.1778,1.0
202608,28071,"lafayette, ms",496825.0,0.0023,0.0047,444,-0.0613,0.3214,75.0,0.0563,0.1364,84,-0.2881,-0.3,0,,-1.0,0.0,0.0,-0.0061,116.0,-0.2162,0.381,0.1681,-0.0231,0.0367,163.0,-0.2126,-0.0894,273.0,-0.0057,0.0289,1827.0,0.0177,-0.0582,702236.0,0.0254,0.0099,600,-0.115,0.1719,0.3671,-0.0705,-0.1656,0.0
202608,28137,"tate, ms",325000.0,-0.037,-0.0149,63,0.125,0.26,56.0,0.0725,0.0571,24,0.0909,0.2,0,,,0.0,0.0,0.0,36.0,1.25,2.0,0.3478,0.2063,0.2367,25.0,-0.1228,-0.1667,168.0,-0.0139,0.1364,2029.0,0.001,-0.0777,369013.0,-0.0011,0.0342,86,0.0178,0.1316,0.3968,-0.1121,-0.2032,0.0
202608,28025,"clay, ms",265000.0,0.161,0.3597,64,-0.0725,-0.1795,101.0,0.1105,0.0101,12,-0.1429,0.0,0,,,0.0,0.0,0.0,12.0,0.2,-0.25,0.1429,0.0308,-0.0125,8.0,0.4545,0.1429,127.0,-0.0065,0.0157,1920.0,0.003,0.0353,314369.0,0.0245,-0.2831,72,-0.0336,-0.1529,0.125,0.0453,0.0353,0.0
202608,28029,"copiah, ms",249000.0,0.0132,0.1194,48,0.0787,0.0909,81.0,0.0,-0.0122,12,-0.1429,0.0,0,,,0.0,0.0,0.0,8.0,-0.2,0.0,0.0842,-0.037,-0.0408,20.0,-0.0698,0.4286,115.0,0.0129,0.066,2087.0,-0.0058,0.1089,283684.0,-0.0433,0.2112,67,0.0152,0.1964,0.4167,-0.0665,0.0985,0.0
202608,28131,"stone, ms",245000.0,-0.0001,-0.2122,50,0.0417,0.25,80.0,0.0667,0.7778,12,-0.1429,0.5,0,,,0.0,0.0,0.0,12.0,-0.3333,0.5,0.1481,-0.0644,0.0,18.0,-0.1429,0.8,157.0,0.002,0.047,1740.0,0.0175,0.0223,368772.0,-0.0249,-0.1154,69,0.0073,0.38,0.36,-0.0775,0.11,1.0
202608,28063,"jefferson, ms",730000.0,-0.3349,12.0359,4,0.0,-0.4286,85.0,0.5315,-0.497,0,,-1.0,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2.0,-0.3333,0.0,195.0,-0.1443,3.1417,3406.0,-0.3366,1.8454,964500.0,-0.1886,3.5767,6,-0.1429,-0.3333,0.5,-0.25,0.2143,1.0
202608,28001,"adams, ms",279000.0,0.0036,0.0372,144,-0.0103,-0.1676,104.0,0.0197,0.0402,32,0.2308,-0.2727,0,,,0.0,0.0,0.0,32.0,0.2308,0.1429,0.1576,0.0229,0.0597,18.0,-0.0769,-0.3333,120.0,0.0146,-0.0006,2205.0,0.0124,0.0642,370662.0,-0.0147,-0.0527,162,-0.0211,-0.194,0.125,-0.009,-0.0311,0.0
