month_date_yyyymm,postal_code,zip_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202605,26351,"glenville, wv",129000.0,-0.2425,-0.4603,9,0.2857,0.5,39.0,-0.816,-0.6623,0,-1.0,-1.0,0,,,0.0,0.0,0.0,4.0,1.0,0.0,0.2667,0.0167,-0.0667,2.0,0.5,0.5,109.0,0.0326,-0.1963,1352.0,0.054,-0.3798,144955.0,-0.2097,-0.6873,10,0.25,0.4286,0.1667,0.0238,0.0,1.0
202605,25825,"cool ridge, wv",479000.0,-0.0124,1.5224,3,0.0,0.0,43.0,0.3871,0.1622,4,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,-0.3333,0.0,152.0,-0.0461,-0.1485,3136.0,0.2758,1.3333,422200.0,-0.0825,0.2079,4,0.0,0.0,0.3333,-0.1667,0.0,1.0
202605,26152,"munday, wv",169000.0,0.0,,1,0.0,,206.0,0.1805,,0,,,0,,,0.0,0.0,,0.0,,,0.0,0.0,,,,,104.0,0.0,,1630.0,0.0,,169000.0,0.0,,1,0.0,,,,,0.0
202605,25403,"martinsburg, wv",371490.0,0.0031,-0.1361,66,0.1282,-0.0294,23.0,-0.0612,-0.2459,68,0.1333,0.0,0,,-1.0,0.0,0.0,-0.0175,16.0,-0.2,-0.5,0.0664,-0.0291,-0.0758,95.0,0.1047,0.3014,174.0,-0.0288,-0.0374,2131.0,0.1023,-0.1095,409741.0,0.0192,-0.1507,162,0.1289,0.1489,1.4394,-0.0307,0.3659,1.0
202605,26282,"monterville, wv",245500.0,,-0.018,1,,0.0,13.0,,0.1905,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,,113.0,,-0.0545,2180.0,,0.0386,245500.0,,-0.018,1,0.0,0.0,1.0,,,0.0
202605,25174,"rock creek, wv",99000.0,0.0,-0.2074,1,0.0,-0.5,39.0,2.5455,-0.6681,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,80.0,0.0,-0.0021,1236.0,0.0,-0.1979,99000.0,0.0,-0.2074,1,0.0,-0.5,,,,1.0
202605,25638,"omar, wv",2000.0,,-0.9935,0,,-1.0,133.0,,5.65,0,,,0,,,,,,0.0,,,,,,,,,,,,,,,2000.0,,-0.9935,0,-1.0,-1.0,,,,1.0
202605,26763,"springfield, wv",286950.0,-0.2297,0.2082,6,-0.2,-0.1429,72.0,-0.2764,1.6667,4,,0.0,0,,,0.0,0.0,0.0,4.0,-0.5,0.0,0.3077,-0.2667,-0.1368,4.0,-0.2727,3.0,151.0,-0.3527,-0.0353,1606.0,-0.1381,-0.1741,263567.0,-0.2629,-0.3545,10,-0.2,0.25,0.6667,-0.0667,0.5238,1.0
202605,26263,"dryfork, wv",256950.0,0.004,-0.4527,4,0.1429,1.0,83.0,0.1579,-0.1081,0,-1.0,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,236.0,-0.0224,-0.087,970.0,0.0464,-0.4375,308200.0,0.1542,-0.3436,5,0.1111,0.6667,0.25,-0.0357,-0.25,1.0
202605,25121,"lake, wv",275000.0,136.5,0.7198,1,,0.0,4.0,-0.9612,1.0,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,0.0,131.0,,0.0647,2100.0,,0.6154,275000.0,136.5,0.7198,1,1.0,0.0,1.0,,0.0,1.0
202605,25315,"charleston, wv",49500.0,-0.1934,-0.4533,6,0.5,0.2,25.0,-0.2519,-0.1833,0,-1.0,,0,,,0.0,0.0,0.0,0.0,,-1.0,0.0,0.0,-0.3077,4.0,0.3333,0.3333,68.0,0.3392,0.668,1200.0,-0.0444,-0.3684,72186.0,-0.0487,-0.3189,10,0.5385,0.1111,0.6667,-0.0833,0.0667,1.0
202605,25505,"big creek, wv",44900.0,,,1,,,14.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,28.0,,,1592.0,,,44900.0,,,1,,,,,,0.0
202605,25841,"flat top, wv",315000.0,-0.5935,-0.1818,1,0.0,0.0,1.0,-0.9942,-0.9861,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,,122.0,-0.5253,-0.1739,2592.0,-0.1437,-0.0096,315000.0,-0.5935,-0.1818,2,1.0,1.0,1.0,0.0,,1.0
202605,25444,"slanesville, wv",399900.0,0.0,0.2305,3,2.0,2.0,16.0,0.7778,-0.36,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,-0.5,-0.5,163.0,-0.5102,-0.1863,2088.0,0.74,0.2889,448267.0,0.1209,0.3793,3,1.0,0.5,0.1667,-0.8333,-0.8333,0.0
202605,24931,"crawley, wv",149500.0,-0.0033,-0.5727,3,0.0,-0.25,110.0,-0.4252,-0.1889,4,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,3.0,,,129.0,-0.0943,-0.0694,1411.0,0.0951,-0.3421,196333.0,0.0,-0.6714,4,0.3333,0.0,1.0,,,1.0
202605,24847,"itmann, wv",134900.0,,,1,,,112.0,,,0,,,0,,,0.0,0.0,,0.0,,,0.0,0.0,,1.0,0.0,,81.0,,,1676.0,,,134900.0,,,1,0.0,,1.0,,,0.0
202605,26075,"windsor heights, wv",54000.0,0.0,,1,0.0,,90.0,0.295,,0,,,0,,,0.0,0.0,,0.0,,,0.0,0.0,,1.0,,,73.0,0.2385,,1022.0,0.1206,,54000.0,0.0,,1,0.0,,1.0,,,0.0
202605,24925,"caldwell, wv",369000.0,0.0054,-0.5654,12,0.0,0.7143,84.0,0.213,2.36,0,,,0,,,0.0,0.0,0.0,4.0,0.0,,0.2105,-0.0972,0.2105,1.0,0.0,0.0,212.0,0.0079,-0.1065,1800.0,0.0,-0.4118,571000.0,-0.0017,-0.2123,14,0.0769,0.75,0.0833,0.0,-0.0595,1.0
202605,25434,"paw paw, wv",374000.0,-0.0132,0.1691,7,0.4,-0.3,30.0,-0.4444,-0.0909,8,3.0,1.0,0,,,0.0,0.0,0.0,0.0,-1.0,,0.0,-0.1429,0.0,3.0,0.5,-0.25,246.0,-0.1207,0.2632,1404.0,-0.0571,-0.2068,543467.0,-0.139,0.7689,11,0.6923,-0.1538,0.4286,0.0286,0.0286,1.0
202605,26261,"richwood, wv",38000.0,-0.2,-0.761,8,-0.2,0.1429,78.0,0.2016,0.4486,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2.0,1.0,,26.0,-0.2275,-0.6758,1386.0,-0.0455,-0.224,54850.0,0.2429,-0.6872,9,-0.1818,0.2857,0.25,0.15,,1.0
202605,25082,"fraziers bottom, wv",489900.0,-0.1092,-0.5101,4,0.6,3.0,49.0,-0.216,1.2273,0,-1.0,-1.0,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,3.0,-0.1429,-0.4,199.0,-0.0741,-0.6581,2291.0,-0.0717,0.3351,464725.0,-0.1077,-0.5353,7,0.1667,0.0,0.75,-0.65,-4.25,1.0
202605,25537,"lesage, wv",140000.0,0.0,-0.2222,2,-0.3333,-0.5,46.0,2.0333,0.3788,0,-1.0,,0,,,0.0,0.0,0.0,0.0,,-1.0,0.0,0.0,-0.5714,3.0,0.2,0.0,91.0,0.0211,-0.2312,1558.0,0.0522,0.141,140000.0,-0.0217,-0.4782,5,0.0,-0.1667,1.5,0.6667,0.75,1.0
202605,25703,"huntington, wv",44900.0,-0.3378,-0.3807,7,0.0,-0.125,75.0,0.6949,0.0638,0,,,0,,,0.0,0.0,0.0,4.0,1.0,0.0,0.2105,0.0567,0.0,7.0,0.1667,1.3333,41.0,-0.302,-0.085,1134.0,-0.002,-0.2081,54275.0,-0.1782,-0.2912,14,0.0769,0.2727,1.0,0.1429,0.625,1.0
202605,24901,"lewisburg, wv",365000.0,0.007,-0.131,38,0.0704,0.1515,69.0,-0.2114,0.6429,8,0.0,-0.5,0,,,0.0,0.0,0.0,8.0,-0.3333,-0.3333,0.127,-0.0836,-0.0495,15.0,0.0714,-0.2857,202.0,0.0048,0.0317,1776.0,-0.0299,-0.1857,483516.0,-0.0186,-0.033,54,0.102,0.0,0.3947,0.0004,-0.2416,1.0
202605,25701,"huntington, wv",142400.0,-0.0257,-0.1511,40,0.0526,-0.2857,49.0,-0.0841,0.5313,28,0.5556,-0.125,0,,,0.0,0.0,0.0,16.0,1.0,1.0,0.1368,0.0446,0.0534,38.0,0.2063,0.3103,91.0,-0.0327,-0.2247,1754.0,-0.0097,-0.0628,215446.0,-0.081,-0.2475,77,0.1159,-0.0833,0.95,0.1211,0.4321,1.0
202605,25438,"ranson, wv",391990.0,0.1321,0.12,100,0.0,0.6667,20.0,-0.3103,-0.1111,52,-0.4468,0.4444,4,0.0,,0.014,0.0003,0.014,24.0,0.0909,0.0,0.0797,0.009,-0.098,92.0,0.172,0.8039,182.0,0.0059,-0.0522,2200.0,0.1,0.1061,393731.0,0.0157,0.0261,188,0.0245,0.7091,0.92,0.135,0.07,0.0
202605,26136,"big bend, wv",225000.0,0.0,,2,0.0,,181.0,0.183,,0,-1.0,,0,,,0.0,0.0,,0.0,,,0.0,0.0,,1.0,0.0,,173.0,0.0,,1393.0,0.0,,225000.0,0.0,,3,0.2,,0.5,0.0,,0.0
202605,25124,"liberty, wv",122500.0,-0.2344,-0.8245,2,-0.3333,1.0,97.0,0.1029,2.7115,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,75.0,-0.0694,-0.766,1679.0,-0.2713,-0.2284,122500.0,-0.3377,-0.8245,2,-0.4286,1.0,,,,1.0
202605,26814,"riverton, wv",749000.0,,-0.0626,1,,0.0,16.0,,0.0333,0,,,0,,,0.0,,0.0,0.0,,,0.0,,0.0,,,,629.0,,-0.0626,1190.0,,0.0,749000.0,,-0.0626,1,,-0.5,,,,0.0
202605,26833,"maysville, wv",533995.0,-0.2,-0.3317,6,0.5,5.0,86.0,-0.4756,-0.14,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,,217.0,0.0893,0.1422,1580.0,-0.4437,-0.6238,516332.0,-0.1394,-0.3538,7,0.4,6.0,0.1667,-0.0833,,1.0
202605,25304,"charleston, wv",259000.0,-0.0056,-0.1364,19,0.0857,0.2667,35.0,-0.346,-0.4202,12,0.0,0.5,0,,,0.0,0.0,0.0,8.0,3.0,,0.1905,0.119,0.1905,13.0,0.5294,-0.1875,110.0,-0.0139,-0.1415,2016.0,-0.1111,-0.1179,300021.0,-0.0761,-0.1634,30,0.1538,0.0,0.6842,0.1985,-0.3825,1.0
