month_date_yyyymm,postal_code,zip_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202607,70355,"gheens, la",96000.0,-0.0199,-0.156,3,0.0,0.5,194.0,0.1692,0.4885,0,,,0,,,0.0,0.0,0.0,0.0,-1.0,,0.0,-0.6667,0.0,,,,85.0,-0.0407,-0.0459,1095.0,0.0,-0.2729,99650.0,-0.0245,-0.124,3,0.0,0.2,,,,1.0
202607,70121,"new orleans, la",265500.0,-0.02,-0.1128,58,-0.0938,-0.072,82.0,0.251,0.251,18,0.125,0.5,0,,,0.0,0.0,0.0,24.0,0.0909,-0.2941,0.2657,0.0163,-0.0551,13.0,0.0833,-0.1875,203.0,0.0846,0.002,1535.0,-0.0217,0.0099,312758.0,-0.0085,-0.0579,70,-0.0728,-0.1358,0.2241,0.0366,-0.0319,1.0
202607,71263,"oak grove, la",165000.0,-0.0947,0.5789,13,-0.0385,0.7857,94.0,-0.09,0.87,2,0.0,,0,,,0.0,0.0,0.0,0.0,-1.0,,0.0,-0.25,0.0,3.0,-0.2857,-0.2857,93.0,0.024,0.3084,1589.0,-0.0553,-0.0501,218841.0,-0.0124,-0.0896,15,-0.0909,0.3636,0.2,-0.0692,-0.3,1.0
202607,70723,"convent, la",125000.0,-0.0377,,1,0.0,,68.0,0.7089,,0,,,0,,,0.0,0.0,,0.0,,,0.0,0.0,,,,,87.0,-0.0377,,1432.0,0.0,,125000.0,-0.0377,,1,0.0,,,,,0.0
202607,70006,"metairie, la",350000.0,0.0,0.016,63,0.0331,-0.183,75.0,0.1732,0.3244,6,-0.6667,-0.4,0,,,0.0,0.0,0.0,32.0,1.0,0.4545,0.3823,0.2147,0.1807,10.0,-0.4118,-0.4118,179.0,-0.0134,-0.0107,1900.0,-0.0206,0.0,373292.0,0.0162,0.031,74,-0.0577,-0.2139,0.16,-0.121,-0.0622,0.0
202607,70759,"morganza, la",159750.0,0.1877,-0.4666,4,-0.125,0.75,151.0,-0.3032,-0.21,0,,,0,,,0.0,0.0,0.0,2.0,,,0.4,0.4,0.4,1.0,0.0,,83.0,0.2406,-0.4737,1399.0,-0.1797,-0.3204,141880.0,0.0732,-0.5263,5,0.0,1.25,0.2857,0.0357,,1.0
202607,70528,"delcambre, la",295000.0,1.6882,0.968,1,-0.5,-0.6667,15.0,-0.8851,-0.6296,0,,,0,,,0.0,0.0,0.0,0.0,,-1.0,0.0,0.0,-0.6667,1.0,0.0,1.0,161.0,1.0083,1.0731,1834.0,0.0969,-0.0224,295000.0,1.6882,0.6905,2,-0.2,-0.3333,1.0,0.5,0.8333,1.0
202607,70427,"bogalusa, la",150500.0,-0.1144,0.1128,37,-0.1778,-0.3211,89.0,0.0409,-0.0964,18,2.0,0.8,0,,,0.0,0.0,0.0,6.0,-0.25,-0.4,0.0776,-0.0466,-0.0454,17.0,0.1724,0.4783,90.0,-0.098,0.2281,1677.0,-0.0216,-0.0983,174154.0,-0.2015,0.0773,54,-0.0769,-0.1818,0.4595,0.1372,0.2485,1.0
202607,71039,"heflin, la",132700.0,-0.1094,-0.2607,2,-0.5556,1.0,89.0,0.5526,-0.7354,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,3.0,2.0,1.0,81.0,-0.0964,0.0815,1701.0,0.1317,-0.2886,132700.0,-0.0715,-0.2607,5,-0.0909,1.5,1.5,1.2778,0.0,1.0
202607,70802,"baton rouge, la",119995.0,0.0234,0.0859,93,0.0221,0.1491,77.0,0.0957,-0.2177,18,-0.3077,0.5,0,,,0.0,0.0,0.0,22.0,-0.3125,0.1,0.1718,-0.0837,-0.0223,17.0,0.1333,-0.15,114.0,0.0195,0.1206,1250.0,0.0175,0.029,154661.0,0.0049,0.2527,109,0.0332,0.0846,0.1838,0.018,-0.0647,0.0
