month_date_yyyymm,postal_code,zip_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202605,37098,"lyles, tn",375000.0,-0.0066,-0.0576,17,0.1333,-0.15,65.0,0.2093,-0.1275,4,0.0,0.0,0,,,0.0,0.0,0.0,8.0,0.3333,-0.3333,0.2162,0.0504,-0.0565,8.0,-0.0588,0.0,234.0,-0.0253,-0.05,1700.0,0.0413,0.0462,436053.0,-0.0272,-0.0352,24,0.0909,-0.1724,0.4706,-0.0961,0.0706,0.0
202605,37189,"whites creek, tn",527490.0,0.0072,-0.1208,15,-0.0909,-0.1176,55.0,0.0784,-0.375,4,-0.3333,-0.5,0,,,0.0,0.0,0.0,8.0,0.3333,1.0,0.2963,0.0481,0.1481,4.0,0.3333,0.0,258.0,0.0205,0.0422,1999.0,-0.0099,-0.1821,600316.0,0.08,-0.0298,19,-0.0256,-0.0952,0.2667,0.0848,0.0314,1.0
202605,38080,"ridgely, tn",142200.0,-0.1719,-0.1382,12,0.0435,1.4,58.0,0.3218,-0.3314,0,-1.0,,0,,,0.0,0.0,0.0,4.0,-0.5,0.0,0.2353,-0.098,-0.1647,4.0,0.0,-0.2,94.0,0.0638,-0.0677,1300.0,-0.2199,-0.2102,253250.0,-0.1116,0.5972,17,0.0968,0.7,0.3333,-0.0145,-0.6667,1.0
202605,37381,"spring city, tn",365000.0,0.0371,-0.188,57,0.0962,0.2391,65.0,0.1927,-0.0152,16,0.3333,0.3333,0,,,0.0,0.0,0.0,20.0,0.25,0.25,0.2532,0.0509,0.0398,16.0,-0.0857,-0.1111,216.0,-0.0032,-0.1667,1786.0,-0.0681,-0.1125,460002.0,0.0533,-0.1735,75,0.0949,0.1719,0.2807,-0.0558,-0.1106,1.0
202605,38582,"silver point, tn",509450.0,-0.0106,0.2015,12,0.0435,0.0909,42.0,1.075,-0.4392,0,-1.0,,0,,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-0.2991,-0.2857,3.0,1.0,0.0,274.0,-0.0015,0.1056,1967.0,-0.0165,-0.0165,616336.0,0.0205,0.1409,15,0.2,0.0714,0.25,0.1196,-0.0227,0.0
202605,38141,"memphis, tn",190750.0,0.0009,-0.0578,26,-0.1613,-0.1034,54.0,0.1368,-0.1496,16,-0.1111,0.0,0,-1.0,,0.0,-0.025,0.0,12.0,0.0,0.5,0.1622,-0.0398,0.0391,21.0,0.2353,0.05,124.0,-0.0079,0.451,1476.0,-0.0044,-0.0167,211806.0,0.0108,0.0229,47,-0.0105,-0.0208,0.8077,0.2593,0.118,0.0
202605,38390,"yuma, tn",372500.0,0.0,-0.0197,2,0.0,1.0,117.0,-0.2041,3.5,0,-1.0,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,143.0,0.0,-0.4945,2615.0,0.0,0.9457,372500.0,0.0,-0.0197,2,-0.3333,0.0,,,,1.0
202605,37379,"soddy daisy, tn",527400.0,-0.0556,0.0569,107,0.0594,0.0808,50.0,0.105,0.1628,40,-0.2308,-0.2308,0,-1.0,,0.0,-0.0098,0.0,36.0,0.0,-0.3571,0.1791,0.0031,-0.1009,58.0,0.0265,0.1154,224.0,-0.0023,-0.05,2353.0,-0.0023,0.0144,587021.0,-0.029,-0.0163,162,0.0286,0.0658,0.5421,-0.0173,0.0168,0.0
202605,37134,"new johnsonville, tn",264900.0,-0.0631,-0.209,11,-0.3125,-0.0833,51.0,-0.1282,-0.2388,4,0.0,,0,,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-0.1793,-0.25,6.0,1.0,0.5,151.0,-0.0885,-0.1588,1580.0,-0.0699,-0.2792,298900.0,-0.1043,-0.2675,16,-0.1579,0.0,0.5455,0.358,0.2121,1.0
202605,37643,"elizabethton, tn",330000.0,0.0123,0.0329,64,-0.1172,-0.2195,42.0,-0.0778,-0.17,28,-0.44,-0.2222,0,,,0.0,0.0,0.0,40.0,0.0526,-0.3333,0.3101,0.082,-0.0556,48.0,0.0323,0.0213,178.0,-0.0539,-0.0598,1799.0,0.0222,0.1244,405221.0,0.0151,0.0054,113,-0.0424,-0.1308,0.75,0.1086,0.1768,0.0
202605,38357,"michie, tn",304500.0,0.2705,0.0502,13,0.0833,-0.1333,47.0,0.1059,-0.1048,4,-0.3333,0.0,0,,,0.0,0.0,0.0,4.0,1.0,0.0,0.2,0.0889,0.0182,4.0,-0.1111,0.0,158.0,0.0039,0.2108,1838.0,0.0428,-0.1427,502836.0,0.7162,0.6591,17,0.0,-0.0556,0.3077,-0.0673,0.041,0.0
202605,38327,"crump, tn",273750.0,0.0,0.1931,6,-0.0769,-0.4545,50.0,-0.5561,0.8333,0,,-1.0,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,213.0,-0.0658,-0.1819,1197.0,0.0572,0.0301,259583.0,-0.0469,-0.0302,7,-0.0667,-0.4167,0.1667,0.0128,0.0758,1.0
