month_date_yyyymm,postal_code,zip_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202605,39047,"brandon, ms",389900.0,-0.0113,-0.0228,188,0.0774,0.033,58.0,0.1485,-0.0569,76,-0.1556,-0.0952,0,,,0.0,0.0,0.0,88.0,0.375,0.4667,0.2458,0.0664,0.0938,87.0,0.0058,-0.1386,172.0,0.0019,-0.0092,2303.0,-0.0129,0.015,448557.0,-0.0214,0.0248,278,0.0631,-0.0036,0.4628,-0.0329,-0.0922,0.0
202605,39501,"gulfport, ms",194999.0,0.0263,0.0598,101,0.005,0.2169,92.0,0.122,0.2867,24,0.0,0.0,0,,,0.0,0.0,0.0,32.0,0.7778,-0.2,0.2133,0.0941,-0.0644,26.0,0.0,-0.2571,132.0,0.0002,0.0362,1414.0,0.0122,-0.0648,314920.0,0.0186,0.0697,127,0.012,0.0948,0.2574,-0.0013,-0.1643,0.0
202605,38873,"tishomingo, ms",157000.0,0.1684,-0.1266,5,0.1111,1.5,53.0,-0.2957,-0.7415,0,-1.0,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,3.0,-0.1429,-0.25,97.0,0.0136,-0.0329,1970.0,0.1474,0.0944,263380.0,0.12,0.4673,8,0.0,0.3333,0.6,-0.1778,-1.4,1.0
202605,38865,"rienzi, ms",284950.0,0.0005,0.3257,7,0.0769,1.3333,115.0,0.3105,1.5,4,0.0,,0,,,0.0,0.0,0.0,0.0,-1.0,,0.0,-0.1111,0.0,2.0,-0.5556,-0.6,112.0,-0.0881,0.2148,2551.0,0.0333,0.6146,253425.0,-0.0706,0.1082,9,-0.1429,0.125,0.2857,-0.4066,-1.381,1.0
202605,39330,"enterprise, ms",249500.0,-0.0296,-0.002,9,-0.1818,-0.1818,153.0,-0.4304,7.9706,0,-1.0,-1.0,0,,,0.0,0.0,0.0,4.0,,,0.3077,0.3077,0.3077,2.0,-0.4286,0.0,155.0,0.0074,-0.0004,1613.0,-0.0005,-0.0402,264933.0,-0.0532,-0.0167,11,-0.2414,-0.1538,0.2222,-0.096,0.0404,1.0
202605,38860,"okolona, ms",122950.0,-0.0542,-0.016,6,-0.1429,-0.25,147.0,-0.2249,1.2538,4,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2.0,,1.0,80.0,0.0578,0.2847,1540.0,-0.1449,-0.5383,133233.0,0.0239,-0.1984,8,0.1429,-0.1111,0.3333,0.3333,0.2083,1.0
202605,39301,"meridian, ms",135000.0,0.0693,-0.1768,22,0.0233,0.1579,84.0,0.1351,-0.0345,4,-0.5,-0.5,0,,,0.0,0.0,0.0,4.0,-0.3333,0.0,0.1,-0.0452,0.0024,7.0,-0.3333,-0.2222,70.0,0.0,-0.2335,1700.0,0.107,0.0366,187661.0,0.0585,0.0069,28,-0.1385,-0.0345,0.3182,-0.1702,-0.1555,1.0
202605,38701,"greenville, ms",179900.0,0.0302,0.4392,67,-0.0496,-0.0563,78.0,-0.0687,-0.2353,12,-0.3333,0.5,0,,,0.0,0.0,0.0,8.0,-0.5556,-0.5,0.1,-0.086,-0.1025,10.0,0.0,0.4286,84.0,-0.02,0.1285,2199.0,0.0339,0.1225,197605.0,0.0386,0.1675,77,-0.0435,0.0,0.1493,0.0074,0.0507,0.0
202605,38659,"potts camp, ms",215000.0,0.0088,0.0241,9,0.8,2.0,28.0,-0.7863,-0.3978,4,1.0,,0,,,0.0,0.0,0.0,4.0,,,0.2105,0.2105,0.2105,2.0,-0.2,-0.6667,134.0,0.302,0.1637,1703.0,-0.0645,-0.1153,255189.0,0.2217,0.1408,11,0.4667,0.2222,0.2222,-0.2778,-1.7778,1.0
202605,39766,"steens, ms",317000.0,0.1445,0.0567,5,0.6667,0.25,41.0,0.1096,3.05,0,-1.0,-1.0,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,-0.5,162.0,0.0293,-0.0003,1901.0,0.0878,-0.102,304433.0,0.0751,0.0465,5,0.6667,0.0,0.2,,-0.3,1.0
202605,39577,"wiggins, ms",229000.0,-0.0586,0.0651,23,0.15,0.2778,67.0,-0.1096,-0.029,8,0.3333,1.0,0,,,0.0,0.0,0.0,8.0,0.0,1.0,0.2051,-0.0083,0.0451,11.0,0.0,0.8333,129.0,0.0409,-0.0491,1843.0,-0.0123,0.0371,326133.0,0.2953,0.2845,32,0.0492,0.28,0.4783,-0.0717,0.1449,1.0
202605,38756,"leland, ms",155000.0,-0.0788,-0.0855,13,0.1818,0.3,67.0,0.2823,0.3137,4,0.0,,0,,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-0.1053,-0.32,3.0,0.5,0.5,83.0,-0.0507,-0.0406,1987.0,-0.0586,0.0138,174425.0,-0.1166,-0.0516,16,0.1852,0.4545,0.2308,0.049,0.0308,0.0
202605,38601,"abbeville, ms",425000.0,-0.1281,-0.1827,3,0.5,0.0,27.0,-0.7589,0.1739,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,1.0,200.0,-0.1308,0.5762,2382.0,0.1066,0.181,433000.0,-0.1336,-0.3314,4,0.6,0.3333,0.3333,-0.1667,0.1667,1.0
202605,39328,"de kalb, ms",260000.0,-0.037,0.5758,6,0.2,0.5,96.0,0.3427,0.5,0,-1.0,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2.0,0.0,0.0,110.0,0.2093,0.2347,2626.0,-0.1121,0.6157,359417.0,-0.0073,1.2109,8,0.1429,0.3333,0.3333,-0.0667,-0.1667,1.0
202605,39638,"gloster, ms",83000.0,-0.07,0.469,6,0.0,0.2,54.0,0.2632,-0.7404,0,-1.0,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,3.0,1.0,0.0,66.0,0.1345,0.5018,1216.0,-0.3512,-0.1526,86750.0,-0.1074,-0.1599,9,0.2857,0.125,0.5,0.25,-0.1,1.0
202605,39563,"moss point, ms",149999.0,-0.0323,0.1011,31,-0.0313,-0.0606,84.0,0.3023,0.3548,12,0.0,0.5,0,,,0.0,0.0,0.0,16.0,0.3333,0.3333,0.3019,0.0425,0.0666,10.0,-0.1304,-0.2308,91.0,-0.0471,0.1018,1692.0,0.0074,0.0568,163429.0,-0.0526,0.0397,41,-0.0353,-0.0889,0.3226,-0.0368,-0.0714,0.0
202605,39452,"lucedale, ms",279900.0,0.0707,0.1911,76,0.0629,0.1692,71.0,0.1137,0.2679,24,-0.0769,0.0,0,,,0.0,0.0,0.0,32.0,0.0,1.0,0.25,0.0181,0.1349,42.0,-0.0455,-0.125,156.0,0.0097,0.1044,1868.0,0.0402,0.0714,342743.0,0.1166,0.3081,114,-0.0087,0.0088,0.5526,-0.0628,-0.1858,0.0
202605,38833,"burnsville, ms",171100.0,-0.1488,0.1257,5,-0.2857,1.5,44.0,0.5714,-0.6934,0,-1.0,,0,,,0.0,0.0,0.0,4.0,0.0,,0.5714,0.2509,0.5714,1.0,0.0,0.0,108.0,-0.0967,-0.0021,1232.0,-0.1979,-0.1238,192220.0,-0.1141,0.2646,6,-0.2941,0.5,0.2,0.0571,-0.3,1.0
202605,38621,"crenshaw, ms",129900.0,0.1948,0.1103,2,0.0,0.0,38.0,-0.7923,-0.3028,0,,,0,,,0.0,0.0,0.0,0.0,-1.0,,0.0,-1.3333,0.0,1.0,0.0,,51.0,0.0073,-0.581,2247.0,0.0649,0.8231,144967.0,0.3545,0.239,3,0.2,0.5,0.5,0.0,,0.0
202605,38839,"derma, ms",147500.0,0.0,0.3409,0,-1.0,-1.0,115.0,0.2568,-0.0295,0,,,0,,,,,,0.0,,,,,,,,,57.0,0.0,-0.2157,2592.0,0.0,0.7098,147500.0,0.0,0.3409,0,-1.0,-1.0,,,,1.0
202605,39090,"kosciusko, ms",160000.0,0.0492,0.2308,23,0.0,0.0455,81.0,0.5333,-0.2108,4,1.0,-0.5,0,,,0.0,0.0,0.0,0.0,,-1.0,0.0,0.0,-0.1333,5.0,0.1111,0.0,88.0,0.0084,0.1449,2266.0,0.0298,0.2339,177842.0,0.1422,0.2014,27,-0.0182,0.0,0.2174,0.0217,-0.0099,0.0
